price,model_year,milage,engine_hp,engine_liters,engine_cylinders,engine_hp_missing,engine_liters_missing,engine_cylinders_missing,accident_reported,clean_title_flag,transmission_speeds,transmission_speeds_missing,brand_Acura,brand_Alfa Romeo,brand_Aston Martin,brand_Audi,brand_BMW,brand_Bentley,brand_Buick,brand_Cadillac,brand_Chevrolet,brand_Chrysler,brand_Dodge,brand_FIAT,brand_Ford,brand_GMC,brand_Genesis,brand_Honda,brand_Hummer,brand_Hyundai,brand_INFINITI,brand_Jaguar,brand_Jeep,brand_Karma,brand_Kia,brand_Land Rover,brand_Lexus,brand_Lincoln,brand_Lotus,brand_Lucid,brand_MINI,brand_Maserati,brand_Mazda,brand_Mercedes-Benz,brand_Mercury,brand_Mitsubishi,brand_Nissan,brand_Plymouth,brand_Pontiac,brand_Porsche,brand_RAM,brand_Rivian,brand_Rolls-Royce,brand_Saab,brand_Saturn,brand_Scion,brand_Subaru,brand_Suzuki,brand_Tesla,brand_Toyota,brand_Volkswagen,brand_Volvo,brand_smart,fuel_type_Diesel,fuel_type_E85 Flex Fuel,fuel_type_Electric,fuel_type_Gasoline,fuel_type_Hybrid,fuel_type_Plug-In Hybrid,fuel_type_not supported,transmission_type_Automated Manual/DCT,transmission_type_Automatic,transmission_type_CVT,transmission_type_Manual
8995,-1.390868117433978,1.7250516221988852,-0.46982116830128134,-0.07872399924292904,-0.05376032783746015,-0.47920012149134034,-0.2272103622999226,-0.32092256258727625,-0.5877895335889938,0.4064480286580315,0.06541099470416946,1.0752583907869815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
34700,0.41385296322759013,0.026007528559258194,-0.19465922988942777,0.7170340789088607,1.2298776638881252,-0.47920012149134034,-0.2272103622999226,-0.32092256258727625,1.7012892248932772,0.4064480286580315,0.06541099470416946,1.0752583907869815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16500,-0.8494517932355076,1.5564199050398961,0.1279444220417109,0.7893757223772057,1.2298776638881252,-0.47920012149134034,-0.2272103622999226,-0.32092256258727625,-0.5877895335889938,0.4064480286580315,0.06541099470416946,1.0752583907869815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18750,-0.488507577103194,-0.14343022699621422,-0.1567058590739997,0.06595928769376018,-0.05376032783746015,-0.47920012149134034,-0.2272103622999226,-0.32092256258727625,1.7012892248932772,0.4064480286580315,-0.6646358542354696,-0.9300090178957824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
44775,0.9552692874260605,-0.7658827729120051,-0.14721751637014266,0.2829842180987937,-0.05376032783746015,2.0868108231856346,-0.2272103622999226,-0.32092256258727625,-0.5877895335889938,-2.4603391565256145,0.06541099470416946,1.0752583907869815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
96850,1.3162135035583742,-1.3474394759746475,4.87211577397022,-0.07872399924292904,-0.05376032783746015,-0.47920012149134034,4.401207717278221,3.1160164992389587,-0.5877895335889938,0.4064480286580315,0.06541099470416946,1.0752583907869815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16770,0.052908747095276494,1.3248111352714678,-0.8967965899748472,-0.8021404339263745,-1.3373983195630454,-0.47920012149134034,-0.2272103622999226,-0.32092256258727625,1.7012892248932772,0.4064480286580315,0.06541099470416946,1.0752583907869815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12500,-0.488507577103194,0.515994027474057,0.21333950637642407,0.13830093116210446,-0.05376032783746015,-0.47920012149134034,-0.2272103622999226,-0.32092256258727625,1.7012892248932772,0.4064480286580315,-0.6646358542354696,-0.9300090178957824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26288,0.9552692874260605,-0.04872071540943601,-0.14721751637014266,-0.8021404339263745,-1.3373983195630454,2.0868108231856346,-0.2272103622999226,-0.32092256258727625,-0.5877895335889938,0.4064480286580315,-0.6646358542354696,-0.9300090178957824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
45000,0.41385296322759013,-1.1881408349854639,1.2665455465045532,1.8745003744023738,1.2298776638881252,-0.47920012149134034,-0.2272103622999226,-0.32092256258727625,-0.5877895335889938,0.4064480286580315,0.7954578436438084,-0.9300090178957824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28250,0.7747971793599038,-0.8807432444108638,-0.28005431422414095,-0.006382355774584428,-0.05376032783746015,-0.47920012149134034,-0.2272103622999226,-0.32092256258727625,-0.5877895335889938,0.4064480286580315,0.7954578436438084,-0.9300090178957824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
75500,0.7747971793599038,-1.0324481552437055,0.6972449842731321,-0.44043221658465176,-0.05376032783746015,-0.47920012149134034,-0.2272103622999226,-0.32092256258727625,-0.5877895335889938,0.4064480286580315,0.06541099470416946,1.0752583907869815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
24200,0.2333808551614333,0.15539790273156437,0.6972449842731321,1.512792157060651,1.2298776638881252,-0.47920012149134034,-0.2272103622999226,-0.32092256258727625,1.7012892248932772,0.4064480286580315,0.7954578436438084,-0.9300090178957824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22000,-0.8494517932355076,0.20842674460546032,0.8585468102387014,1.0064006527822391,1.2298776638881252,-0.47920012149134034,-0.2272103622999226,-0.32092256258727625,-0.5877895335889938,0.4064480286580315,-0.6646358542354696,-0.9300090178957824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46598,0.7747971793599038,-0.6781094338423325,-0.14721751637014266,-0.44043221658465176,-0.05376032783746015,2.0868108231856346,-0.2272103622999226,3.1160164992389587,-0.5877895335889938,-2.4603391565256145,0.06541099470416946,1.0752583907869815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
53900,1.1357413954922173,-1.3455304376671873,-0.14721751637014266,2.019183661339063,1.2298776638881252,2.0868108231856346,-0.2272103622999226,-0.32092256258727625,-0.5877895335889938,-2.4603391565256145,0.7954578436438084,-0.9300090178957824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22999,0.41385296322759013,-0.6930635672507711,-0.46982116830128134,-1.1638486512680972,-1.3373983195630454,-0.47920012149134034,-0.2272103622999226,-0.32092256258727625,-0.5877895335889938,0.4064480286580315,0.06541099470416946,1.0752583907869815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7500,-2.1127565496986054,1.385667034205951,-0.5836812807475655,-0.07872399924292904,-0.05376032783746015,-0.47920012149134034,-0.2272103622999226,-0.32092256258727625,-0.5877895335889938,0.4064480286580315,-1.3946827031751086,-0.9300090178957824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12000,-1.9322844416324485,0.6644747847209657,0.175386135560996,1.512792157060651,1.2298776638881252,-0.47920012149134034,-0.2272103622999226,-0.32092256258727625,1.7012892248932772,0.4064480286580315,-1.3946827031751086,-0.9300090178957824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24500,0.2333808551614333,0.7175036265948617,0.1279444220417109,-0.44043221658465176,-0.05376032783746015,-0.47920012149134034,-0.2272103622999226,-0.32092256258727625,-0.5877895335889938,0.4064480286580315,0.7954578436438084,-0.9300090178957824,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27450,-0.488507577103194,-0.22853091243544246,0.9344535518695576,0.2829842180987937,1.2298776638881252,-0.47920012149134034,-0.2272103622999226,-0.32092256258727625,-0.5877895335889938,-2.4603391565256145,0.06541099470416946,-0.9300090178957824,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11000,-0.488507577103194,1.5339568876221137,-1.171958528386701,-0.8744820773947191,-1.3373983195630454,-0.47920012149134034,-0.2272103622999226,-0.32092256258727625,-0.5877895335889938,0.4064480286580315,-0.6646358542354696,-0.9300090178957824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
47498,1.1357413954922173,-0.8627346497104887,-0.14721751637014266,-0.07872399924292904,-0.05376032783746015,2.0868108231856346,-0.2272103622999226,-0.32092256258727625,-0.5877895335889938,-2.4603391565256145,0.7954578436438084,-0.9300090178957824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
62500,0.052908747095276494,-1.1973042188612733,3.657607907876522,1.8745003744023738,1.2298776638881252,-0.47920012149134034,-0.2272103622999226,-0.32092256258727625,-0.5877895335889938,0.4064480286580315,0.7954578436438084,-0.9300090178957824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28495,1.1357413954922173,-0.4707878736521488,-0.14721751637014266,-1.6702401555465092,-1.9792173154258381,2.0868108231856346,-0.2272103622999226,-0.32092256258727625,-0.5877895335889938,0.4064480286580315,1.5255046925834475,-0.9300090178957824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29998,1.1357413954922173,-0.9476020082454718,-1.1434935002751296,-0.07872399924292904,-0.05376032783746015,-0.47920012149134034,4.401207717278221,3.1160164992389587,-0.5877895335889938,0.4064480286580315,-4.314870098933665,-0.9300090178957824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18900,-1.9322844416324485,0.7281093949696409,-0.22312425800099883,-0.07872399924292904,-0.05376032783746015,-0.47920012149134034,-0.2272103622999226,-0.32092256258727625,-0.5877895335889938,0.4064480286580315,-0.6646358542354696,-0.9300090178957824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
54900,1.1357413954922173,-1.3421365917872579,1.2665455465045532,1.8745003744023738,1.2298776638881252,-0.47920012149134034,-0.2272103622999226,-0.32092256258727625,-0.5877895335889938,0.4064480286580315,2.2555515415230865,-0.9300090178957824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21999,0.7747971793599038,-0.6173595925915972,-0.14721751637014266,-1.6702401555465092,-1.9792173154258381,2.0868108231856346,-0.2272103622999226,-0.32092256258727625,-0.5877895335889938,-2.4603391565256145,0.06541099470416946,1.0752583907869815,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19500,-1.7518123335662916,0.8765901522165496,1.6935209681781191,1.0064006527822391,2.5135156556137104,-0.47920012149134034,-0.2272103622999226,-0.32092256258727625,-0.5877895335889938,0.4064480286580315,0.06541099470416946,1.0752583907869815,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
50000,0.5943250712937469,0.5938615788816858,1.2191038329852681,2.2362085917440964,1.2298776638881252,-0.47920012149134034,-0.2272103622999226,-0.32092256258727625,1.7012892248932772,0.4064480286580315,0.06541099470416946,1.0752583907869815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15000,0.2333808551614333,1.1311285932112503,0.41259470315742147,-0.07872399924292904,-0.05376032783746015,-0.47920012149134034,-0.2272103622999226,-0.32092256258727625,-0.5877895335889938,0.4064480286580315,-0.6646358542354696,-0.9300090178957824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
39857,0.5943250712937469,-0.3358188653147088,-0.14721751637014266,0.2829842180987937,-0.05376032783746015,2.0868108231856346,-0.2272103622999226,-0.32092256258727625,1.7012892248932772,0.4064480286580315,-1.3946827031751086,-0.9300090178957824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22000,-2.2932286577647623,-0.8163025957657054,-0.18517088718557076,1.0064006527822391,1.2298776638881252,-0.47920012149134034,-0.2272103622999226,-0.32092256258727625,-0.5877895335889938,0.4064480286580315,0.06541099470416946,1.0752583907869815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36500,0.052908747095276494,0.0917632924828892,2.16793810337097,1.3681088701239619,1.2298776638881252,-0.47920012149134034,-0.2272103622999226,-0.32092256258727625,-0.5877895335889938,0.4064480286580315,0.06541099470416946,1.0752583907869815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20000,-1.0299239013016643,0.0917632924828892,-0.061822432035429496,0.7170340789088607,1.2298776638881252,-0.47920012149134034,-0.2272103622999226,-0.32092256258727625,-0.5877895335889938,0.4064480286580315,-1.3946827031751086,-0.9300090178957824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
